GO.ID	Actual	Total	Expected	p_val	p.adj	Term	Gene_Names	Haploblock
GO:0001510	2	22	0.220784278481771	0.0199436621274962	0.043538980700872	RNA methylation	Ha412HOChr09g0395801,Ha412HOChr09g0399801	PETFAL_09_01
GO:0002229	8	178	1.78634552589797	0.000432103105108406	0.00295666048023467	defense response to oomycetes	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0402161	PETFAL_09_01
GO:0006098	2	24	0.240855576525568	0.0235212346937703	0.0499423476374575	pentose-phosphate shunt	Ha412HOChr09g0393961,Ha412HOChr09g0403221	PETFAL_09_01
GO:0006644	2	22	0.220784278481771	0.0199436621274962	0.043538980700872	phospholipid metabolic process	Ha412HOChr09g0401351,Ha412HOChr09g0402671	PETFAL_09_01
GO:0009095	2	3	0.0301069470656961	0.00029334866724366	0.00227345217113836	aromatic amino acid family biosynthetic process, prephenate pathway	Ha412HOChr09g0403601,Ha412HOChr09g0403611	PETFAL_09_01
GO:0009240	2	3	0.0301069470656961	0.00029334866724366	0.00227345217113836	isopentenyl diphosphate biosynthetic process	Ha412HOChr09g0401031,Ha412HOChr09g0401041	PETFAL_09_01
GO:0009409	14	744	7.46652287229262	0.0176629017626026	0.0408619369134836	response to cold	Ha412HOChr09g0392891,Ha412HOChr09g0393251,Ha412HOChr09g0393351,Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0394721,Ha412HOChr09g0395411,Ha412HOChr09g0395811,Ha412HOChr09g0396141,Ha412HOChr09g0399841,Ha412HOChr09g0400601,Ha412HOChr09g0400831,Ha412HOChr09g0403011	PETFAL_09_01
GO:0009414	28	741	7.43641592522692	2.07237963945959e-09	8.03047110290591e-08	response to water deprivation	Ha412HOChr09g0392911,Ha412HOChr09g0393431,Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0394361,Ha412HOChr09g0394411,Ha412HOChr09g0394721,Ha412HOChr09g0395071,Ha412HOChr09g0396681,Ha412HOChr09g0396701,Ha412HOChr09g0397271,Ha412HOChr09g0400831,Ha412HOChr09g0400861,Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051,Ha412HOChr09g0402161,Ha412HOChr09g0403011	PETFAL_09_01
GO:0009556	4	79	0.792816272729996	0.00801897349550449	0.0217458651541489	microsporogenesis	Ha412HOChr09g0393041,Ha412HOChr09g0396531,Ha412HOChr09g0402101,Ha412HOChr09g0402111	PETFAL_09_01
GO:0009617	8	325	3.26158593211707	0.0166057292057575	0.0390288471347199	response to bacterium	Ha412HOChr09g0394361,Ha412HOChr09g0394411,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0395761,Ha412HOChr09g0402161	PETFAL_09_01
GO:0009625	5	102	1.02363620023367	0.00356783056598044	0.0115880513761203	response to insect	Ha412HOChr09g0392941,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
GO:0009630	12	89	0.893172762948983	9.10763151562816e-11	4.70560961640788e-09	gravitropism	Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051	PETFAL_09_01
GO:0009682	4	65	0.652317186423415	0.00402537896185422	0.0122339948840667	induced systemic resistance	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
GO:0009751	9	304	3.0508373026572	0.00358855784550822	0.0115880513761203	response to salicylic acid	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0397281,Ha412HOChr09g0400101	PETFAL_09_01
GO:0009753	9	301	3.0207303555915	0.00336313400492828	0.0114017863313026	response to jasmonic acid	Ha412HOChr09g0392941,Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0400101	PETFAL_09_01
GO:0009759	4	42	0.421497258919745	0.000795550745886897	0.00466317508520756	indole glucosinolate biosynthetic process	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
GO:0009862	4	47	0.471675504029238	0.00121934130584211	0.00609670652921055	systemic acquired resistance, salicylic acid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
GO:0009864	5	35	0.351247715766454	2.38865649519617e-05	0.000406733131755555	induced systemic resistance, jasmonic acid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0402791	PETFAL_09_01
GO:0009926	5	144	1.44513345915341	0.0147468451306023	0.0370391406601192	auxin polar transport	Ha412HOChr09g0402231,Ha412HOChr09g0402251,Ha412HOChr09g0402311,Ha412HOChr09g0402321,Ha412HOChr09g0402331	PETFAL_09_01
GO:0010104	4	36	0.361283364788353	0.000438730264809015	0.00295666048023467	regulation of ethylene-activated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
GO:0010120	4	47	0.471675504029238	0.00121934130584211	0.00609670652921055	camalexin biosynthetic process	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
GO:0010193	4	95	0.953386657080375	0.0150285947129295	0.0370391406601192	response to ozone	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0397281	PETFAL_09_01
GO:0010208	3	25	0.250891225547467	0.00190116910362806	0.00775476871216709	pollen wall assembly	Ha412HOChr09g0397271,Ha412HOChr09g0402101,Ha412HOChr09g0402111	PETFAL_09_01
GO:0010239	2	13	0.130463437284683	0.00714156996790999	0.0197668454468937	chloroplast mRNA processing	Ha412HOChr09g0400771,Ha412HOChr09g0401541	PETFAL_09_01
GO:0010252	5	96	0.963422306102274	0.00274725200521089	0.00967781956381109	auxin homeostasis	Ha412HOChr09g0402231,Ha412HOChr09g0402251,Ha412HOChr09g0402311,Ha412HOChr09g0402321,Ha412HOChr09g0402331	PETFAL_09_01
GO:0010315	5	63	0.632245888379617	0.00041209191347332	0.00295666048023467	auxin efflux	Ha412HOChr09g0402231,Ha412HOChr09g0402251,Ha412HOChr09g0402311,Ha412HOChr09g0402321,Ha412HOChr09g0402331	PETFAL_09_01
GO:0010496	3	32	0.321140768700758	0.00389503047814065	0.012074594482236	intercellular transport	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETFAL_09_01
GO:0010540	12	57	0.572031994248225	3.60445545384825e-13	2.79345297673239e-11	basipetal auxin transport	Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051	PETFAL_09_01
GO:0015692	3	32	0.321140768700758	0.00389503047814065	0.012074594482236	lead ion transport	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETFAL_09_01
GO:0015741	2	4	0.0401425960875947	0.000582837164248869	0.00361359041834299	fumarate transport	Ha412HOChr09g0396501,Ha412HOChr09g0396511	PETFAL_09_01
GO:0015742	2	6	0.0602138941313921	0.00143800522950007	0.00675426698704578	alpha-ketoglutarate transport	Ha412HOChr09g0396501,Ha412HOChr09g0396511	PETFAL_09_01
GO:0015743	2	21	0.210748629459872	0.0182489023824041	0.0415967627834211	malate transport	Ha412HOChr09g0396501,Ha412HOChr09g0396511	PETFAL_09_01
GO:0015744	2	4	0.0401425960875947	0.000582837164248869	0.00361359041834299	succinate transport	Ha412HOChr09g0396501,Ha412HOChr09g0396511	PETFAL_09_01
GO:0015746	2	9	0.0903208411970882	0.00338375594348334	0.0114017863313026	citrate transport	Ha412HOChr09g0396501,Ha412HOChr09g0396511	PETFAL_09_01
GO:0015810	2	14	0.140499086306582	0.00827745834899862	0.0217458651541489	aspartate transmembrane transport	Ha412HOChr09g0396681,Ha412HOChr09g0396701	PETFAL_09_01
GO:0015827	2	14	0.140499086306582	0.00827745834899862	0.0217458651541489	tryptophan transport	Ha412HOChr09g0396681,Ha412HOChr09g0396701	PETFAL_09_01
GO:0016042	2	11	0.110392139240886	0.00510218034110242	0.0146451472753866	lipid catabolic process	Ha412HOChr09g0395921,Ha412HOChr09g0402451	PETFAL_09_01
GO:0016094	2	8	0.0802851921751895	0.00264916972766861	0.00954933273927057	polyprenol biosynthetic process	Ha412HOChr09g0402911,Ha412HOChr09g0402931	PETFAL_09_01
GO:0016099	4	19	0.190677331416075	3.29784562773438e-05	0.000464696429362572	monoterpenoid biosynthetic process	Ha412HOChr09g0399901,Ha412HOChr09g0399951,Ha412HOChr09g0399981,Ha412HOChr09g0402271	PETFAL_09_01
GO:0016114	5	57	0.572031994248225	0.000257697207391425	0.0022190592858706	terpenoid biosynthetic process	Ha412HOChr09g0399901,Ha412HOChr09g0399951,Ha412HOChr09g0399971,Ha412HOChr09g0399981,Ha412HOChr09g0402271	PETFAL_09_01
GO:0019676	2	19	0.190677331416075	0.0150546184618549	0.0370391406601192	ammonia assimilation cycle	Ha412HOChr09g0395221,Ha412HOChr09g0401871	PETFAL_09_01
GO:0030001	5	110	1.10392139240886	0.00491767340477532	0.0146451472753866	metal ion transport	Ha412HOChr09g0395681,Ha412HOChr09g0396221,Ha412HOChr09g0396231,Ha412HOChr09g0400041,Ha412HOChr09g0400631	PETFAL_09_01
GO:0031347	4	106	1.06377879632126	0.0215627661112632	0.0464198437117472	regulation of defense response	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
GO:0042631	4	102	1.02363620023367	0.0190166988089508	0.0427186712374982	cellular response to water deprivation	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0395411	PETFAL_09_01
GO:0043068	3	22	0.220784278481771	0.00130130493148271	0.00630319576186938	positive regulation of programmed cell death	Ha412HOChr09g0394931,Ha412HOChr09g0394981,Ha412HOChr09g0394991	PETFAL_09_01
GO:0043953	2	8	0.0802851921751895	0.00264916972766861	0.00954933273927057	protein transport by the Tat complex	Ha412HOChr09g0395811,Ha412HOChr09g0402421	PETFAL_09_01
GO:0045694	3	4	0.0401425960875947	3.86017023845176e-06	8.54751981371461e-05	regulation of embryo sac egg cell differentiation	Ha412HOChr09g0395181,Ha412HOChr09g0395191,Ha412HOChr09g0395201	PETFAL_09_01
GO:0046865	3	24	0.240855576525568	0.00168535082845443	0.00725637162251213	terpenoid transport	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETFAL_09_01
GO:0047484	5	41	0.411461609897846	5.25147889897392e-05	0.000626137868723814	regulation of response to osmotic stress	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0395291	PETFAL_09_01
GO:0048015	3	27	0.270962523591264	0.00238259236129609	0.00946927733335626	phosphatidylinositol-mediated signaling	Ha412HOChr09g0393041,Ha412HOChr09g0402121,Ha412HOChr09g0403011	PETFAL_09_01
GO:0048364	18	527	5.28878703454061	6.7666896577215e-06	0.000131104612118354	root development	Ha412HOChr09g0392941,Ha412HOChr09g0399901,Ha412HOChr09g0399951,Ha412HOChr09g0399981,Ha412HOChr09g0401401,Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051,Ha412HOChr09g0402271	PETFAL_09_01
GO:0048437	3	20	0.200712980437974	0.000977570437751281	0.0052249454431534	floral organ development	Ha412HOChr09g0393041,Ha412HOChr09g0396721,Ha412HOChr09g0400821	PETFAL_09_01
GO:0048581	3	28	0.280998172613163	0.00264902242695473	0.00954933273927057	negative regulation of post-embryonic development	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETFAL_09_01
GO:0050832	14	687	6.8944908780444	0.00941178970031184	0.0243137900591389	defense response to fungus	Ha412HOChr09g0392941,Ha412HOChr09g0393251,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0395071,Ha412HOChr09g0396101,Ha412HOChr09g0399901,Ha412HOChr09g0399951,Ha412HOChr09g0399981,Ha412HOChr09g0401911,Ha412HOChr09g0402271,Ha412HOChr09g0403291	PETFAL_09_01
GO:0050992	2	8	0.0802851921751895	0.00264916972766861	0.00954933273927057	dimethylallyl diphosphate biosynthetic process	Ha412HOChr09g0401031,Ha412HOChr09g0401041	PETFAL_09_01
GO:0051592	3	11	0.110392139240886	0.000151194665436753	0.00146469832141854	response to calcium ion	Ha412HOChr09g0397271,Ha412HOChr09g0400711,Ha412HOChr09g0400831	PETFAL_09_01
GO:0071370	2	20	0.200712980437974	0.0166187349089775	0.0390288471347199	cellular response to gibberellin stimulus	Ha412HOChr09g0394361,Ha412HOChr09g0394411	PETFAL_09_01
GO:0072657	3	36	0.361283364788353	0.00544553469474988	0.0153465068670224	protein localization to membrane	Ha412HOChr09g0393271,Ha412HOChr09g0393281,Ha412HOChr09g0402831	PETFAL_09_01
GO:0080151	4	24	0.240855576525568	8.69327109753681e-05	0.000898304680078804	positive regulation of salicylic acid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
GO:0080162	5	8	0.0802851921751895	5.13651418562821e-09	1.59231939754475e-07	intracellular auxin transport	Ha412HOChr09g0402231,Ha412HOChr09g0402251,Ha412HOChr09g0402311,Ha412HOChr09g0402321,Ha412HOChr09g0402331	PETFAL_09_01
GO:0080167	15	296	2.97055211048201	3.3735246088226e-07	8.71493857279172e-06	response to karrikin	Ha412HOChr09g0392921,Ha412HOChr09g0401551,Ha412HOChr09g0401561,Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051	PETFAL_09_01
GO:0080168	3	35	0.351247715766454	0.00502830099225481	0.0146451472753866	abscisic acid transport	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETFAL_09_01
GO:0080187	4	29	0.291033821635062	0.000186848402939591	0.00170361779150804	floral organ senescence	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
GO:0090332	5	73	0.732602378598604	0.000812295014842608	0.00466317508520756	stomatal closure	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0397301,Ha412HOChr09g0400831	PETFAL_09_01
GO:0090333	17	106	1.06377879632126	5.24249416924037e-16	8.12586596232257e-14	regulation of stomatal closure	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0400601,Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051	PETFAL_09_01
GO:0098657	3	25	0.250891225547467	0.00190116910362806	0.00775476871216709	import into cell	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETFAL_09_01
GO:0098739	3	24	0.240855576525568	0.00168535082845443	0.00725637162251213	import across plasma membrane	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETFAL_09_01
GO:1900056	4	43	0.431532907941643	0.000870338762251873	0.00481794671960858	negative regulation of leaf senescence	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
GO:1900457	4	18	0.180641682394176	2.62408472100358e-05	0.000406733131755555	regulation of brassinosteroid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
GO:2000022	5	85	0.853030166861388	0.00161045987020917	0.00725637162251213	regulation of jasmonic acid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0401911	PETFAL_09_01
GO:2000031	5	42	0.421497258919745	5.91288967739217e-05	0.000654641357139847	regulation of salicylic acid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0402161	PETFAL_09_01
GO:2000070	5	40	0.401425960875947	4.64868892816637e-05	0.000600455653221489	regulation of response to water deprivation	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0395811	PETFAL_09_01
GO:0000165	4	18	0.434079266648692	0.000717587608324803	0.0122834114130893	MAPK cascade	Ha412HOChr11g0484611,Ha412HOChr11g0488561,Ha412HOChr11g0499051,Ha412HOChr11g0499071	PETFAL_11_01
GO:0000706	3	8	0.19292411851053	0.000666791081494877	0.0121272627946881	meiotic DNA double-strand break processing	Ha412HOChr11g0492721,Ha412HOChr11g0492731,Ha412HOChr11g0492751	PETFAL_11_01
GO:0000819	2	4	0.096462059255265	0.00321975522938877	0.0267699649072038	sister chromatid segregation	Ha412HOChr11g0481611,Ha412HOChr11g0496411	PETFAL_11_01
GO:0006006	5	26	0.627003385159222	0.000311837864001628	0.00661731287589613	glucose metabolic process	Ha412HOChr11g0485911,Ha412HOChr11g0493571,Ha412HOChr11g0493651,Ha412HOChr11g0496531,Ha412HOChr11g0496551	PETFAL_11_01
GO:0006259	3	15	0.361732722207244	0.00479027534677821	0.0381033079663305	DNA metabolic process	Ha412HOChr11g0492721,Ha412HOChr11g0492731,Ha412HOChr11g0492751	PETFAL_11_01
GO:0006468	115	2347	56.5991132680267	5.88530622340217e-14	8.56312055505016e-12	protein phosphorylation	Ha412HOChr11g0480971,Ha412HOChr11g0481121,Ha412HOChr11g0481141,Ha412HOChr11g0481151,Ha412HOChr11g0481161,Ha412HOChr11g0481191,Ha412HOChr11g0482221,Ha412HOChr11g0482421,Ha412HOChr11g0482731,Ha412HOChr11g0482751,Ha412HOChr11g0482761,Ha412HOChr11g0482781,Ha412HOChr11g0482821,Ha412HOChr11g0482831,Ha412HOChr11g0482841,Ha412HOChr11g0482851,Ha412HOChr11g0482861,Ha412HOChr11g0484451,Ha412HOChr11g0484501,Ha412HOChr11g0484521,Ha412HOChr11g0485111,Ha412HOChr11g0485171,Ha412HOChr11g0485191,Ha412HOChr11g0485221,Ha412HOChr11g0485731,Ha412HOChr11g0487011,Ha412HOChr11g0487591,Ha412HOChr11g0487601,Ha412HOChr11g0487991,Ha412HOChr11g0488071,Ha412HOChr11g0488561,Ha412HOChr11g0489351,Ha412HOChr11g0489361,Ha412HOChr11g0489581,Ha412HOChr11g0489611,Ha412HOChr11g0489821,Ha412HOChr11g0490371,Ha412HOChr11g0490381,Ha412HOChr11g0490391,Ha412HOChr11g0490421,Ha412HOChr11g0490471,Ha412HOChr11g0490481,Ha412HOChr11g0490501,Ha412HOChr11g0490511,Ha412HOChr11g0490531,Ha412HOChr11g0490561,Ha412HOChr11g0490571,Ha412HOChr11g0490621,Ha412HOChr11g0490651,Ha412HOChr11g0490661,Ha412HOChr11g0490681,Ha412HOChr11g0490741,Ha412HOChr11g0490751,Ha412HOChr11g0490771,Ha412HOChr11g0490791,Ha412HOChr11g0490801,Ha412HOChr11g0490811,Ha412HOChr11g0490881,Ha412HOChr11g0490891,Ha412HOChr11g0490921,Ha412HOChr11g0490961,Ha412HOChr11g0491021,Ha412HOChr11g0491051,Ha412HOChr11g0491061,Ha412HOChr11g0491121,Ha412HOChr11g0491141,Ha412HOChr11g0491231,Ha412HOChr11g0491241,Ha412HOChr11g0491251,Ha412HOChr11g0491261,Ha412HOChr11g0491301,Ha412HOChr11g0491321,Ha412HOChr11g0491441,Ha412HOChr11g0491451,Ha412HOChr11g0491461,Ha412HOChr11g0492211,Ha412HOChr11g0492641,Ha412HOChr11g0493061,Ha412HOChr11g0493091,Ha412HOChr11g0493311,Ha412HOChr11g0493481,Ha412HOChr11g0493491,Ha412HOChr11g0493501,Ha412HOChr11g0493791,Ha412HOChr11g0494081,Ha412HOChr11g0494091,Ha412HOChr11g0494111,Ha412HOChr11g0494121,Ha412HOChr11g0494151,Ha412HOChr11g0494211,Ha412HOChr11g0494221,Ha412HOChr11g0494251,Ha412HOChr11g0495201,Ha412HOChr11g0495211,Ha412HOChr11g0496141,Ha412HOChr11g0496201,Ha412HOChr11g0496221,Ha412HOChr11g0496231,Ha412HOChr11g0496251,Ha412HOChr11g0496301,Ha412HOChr11g0496351,Ha412HOChr11g0496371,Ha412HOChr11g0496521,Ha412HOChr11g0496791,Ha412HOChr11g0496851,Ha412HOChr11g0497121,Ha412HOChr11g0497151,Ha412HOChr11g0497171,Ha412HOChr11g0498381,Ha412HOChr11g0499321,Ha412HOChr11g0499651,Ha412HOChr11g0500091,Ha412HOChr11g0500321,Ha412HOChr11g0500331,Ha412HOChr11g0500691	PETFAL_11_01
GO:0006479	3	10	0.241155148138162	0.0013793165805965	0.0191133869025515	protein methylation	Ha412HOChr11g0489521,Ha412HOChr11g0489601,Ha412HOChr11g0495321	PETFAL_11_01
GO:0007276	3	11	0.265270662951979	0.00186346445531528	0.0208564675575672	gamete generation	Ha412HOChr11g0481791,Ha412HOChr11g0500341,Ha412HOChr11g0500351	PETFAL_11_01
GO:0009299	4	22	0.530541325903957	0.00159184932065023	0.0206918558573959	mRNA transcription	Ha412HOChr11g0494591,Ha412HOChr11g0494621,Ha412HOChr11g0494641,Ha412HOChr11g0497231	PETFAL_11_01
GO:0009312	3	3	0.0723465444414487	1.30095034931828e-05	0.000420640612946244	oligosaccharide biosynthetic process	Ha412HOChr11g0486211,Ha412HOChr11g0486221,Ha412HOChr11g0486241	PETFAL_11_01
GO:0009653	3	12	0.289386177765795	0.00244131420660486	0.0236807478040671	anatomical structure morphogenesis	Ha412HOChr11g0494751,Ha412HOChr11g0494761,Ha412HOChr11g0495091	PETFAL_11_01
GO:0009699	5	42	1.01285162218028	0.00295802368235347	0.0267699649072038	phenylpropanoid biosynthetic process	Ha412HOChr11g0483761,Ha412HOChr11g0483781,Ha412HOChr11g0483851,Ha412HOChr11g0483871,Ha412HOChr11g0483901	PETFAL_11_01
GO:0009861	12	35	0.844043018483568	1.36083542604547e-11	9.90007772448079e-10	jasmonic acid and ethylene-dependent systemic resistance	Ha412HOChr11g0487911,Ha412HOChr11g0488011,Ha412HOChr11g0488031,Ha412HOChr11g0488051,Ha412HOChr11g0488131,Ha412HOChr11g0488141,Ha412HOChr11g0488311,Ha412HOChr11g0488401,Ha412HOChr11g0488411,Ha412HOChr11g0488421,Ha412HOChr11g0488451,Ha412HOChr11g0488461	PETFAL_11_01
GO:0009932	5	29	0.699349929600671	0.000531065828815894	0.0103026770790283	cell tip growth	Ha412HOChr11g0485451,Ha412HOChr11g0493171,Ha412HOChr11g0493181,Ha412HOChr11g0493201,Ha412HOChr11g0493221	PETFAL_11_01
GO:0010026	5	35	0.844043018483568	0.00129226311227909	0.0191133869025515	trichome differentiation	Ha412HOChr11g0493171,Ha412HOChr11g0493181,Ha412HOChr11g0493201,Ha412HOChr11g0493221,Ha412HOChr11g0499081	PETFAL_11_01
GO:0010053	6	52	1.25400677031844	0.0013554212913753	0.0191133869025515	root epidermal cell differentiation	Ha412HOChr11g0485451,Ha412HOChr11g0489141,Ha412HOChr11g0493171,Ha412HOChr11g0493181,Ha412HOChr11g0493201,Ha412HOChr11g0493221	PETFAL_11_01
GO:0010218	7	93	2.24274287768491	0.00644858913713215	0.0469134859726364	response to far red light	Ha412HOChr11g0492461,Ha412HOChr11g0492471,Ha412HOChr11g0492491,Ha412HOChr11g0492501,Ha412HOChr11g0492521,Ha412HOChr11g0492551,Ha412HOChr11g0492571	PETFAL_11_01
GO:0010222	5	21	0.506425811090141	0.000106343459625585	0.00281326788645866	stem vascular tissue pattern formation	Ha412HOChr11g0492111,Ha412HOChr11g0492121,Ha412HOChr11g0492191,Ha412HOChr11g0492201,Ha412HOChr11g0492251	PETFAL_11_01
GO:0010345	5	47	1.13342919624936	0.00484475049743721	0.0381033079663305	suberin biosynthetic process	Ha412HOChr11g0492111,Ha412HOChr11g0492121,Ha412HOChr11g0492191,Ha412HOChr11g0492201,Ha412HOChr11g0492251	PETFAL_11_01
GO:0010411	8	73	1.76043258140859	0.000318358695060295	0.00661731287589613	xyloglucan metabolic process	Ha412HOChr11g0481861,Ha412HOChr11g0492461,Ha412HOChr11g0492471,Ha412HOChr11g0492491,Ha412HOChr11g0492501,Ha412HOChr11g0492521,Ha412HOChr11g0492551,Ha412HOChr11g0492571	PETFAL_11_01
GO:0010442	4	6	0.144693088882897	4.40843894800538e-06	0.000256571146773913	guard cell morphogenesis	Ha412HOChr11g0493171,Ha412HOChr11g0493181,Ha412HOChr11g0493201,Ha412HOChr11g0493221	PETFAL_11_01
GO:0010588	5	39	0.940505077738833	0.00212135508575301	0.0220469403555045	cotyledon vascular tissue pattern formation	Ha412HOChr11g0492111,Ha412HOChr11g0492121,Ha412HOChr11g0492191,Ha412HOChr11g0492201,Ha412HOChr11g0492251	PETFAL_11_01
GO:0015908	5	21	0.506425811090141	0.000106343459625585	0.00281326788645866	fatty acid transport	Ha412HOChr11g0492111,Ha412HOChr11g0492121,Ha412HOChr11g0492191,Ha412HOChr11g0492201,Ha412HOChr11g0492251	PETFAL_11_01
GO:0022622	3	13	0.313501692579611	0.0031184606419078	0.0267699649072038	root system development	Ha412HOChr11g0484611,Ha412HOChr11g0499051,Ha412HOChr11g0499071	PETFAL_11_01
